,Unnamed: 0,wise_designation,ps_ra,ps_dec,zPSFStackMag,highz_prob,qso_prob,Mstar_prob,predicted_redshift,spectroscopic_redshift,known_quasar,photometric_follow_up,observed,still_to_observe
179,179,J124247.88+521306.6,190.69961552599997,52.2185419021,19.885595000000002,0.9933333333329999,1.0,0.0,4.9280614881,5.04,True,False,False,False
180,180,J081426.20+681145.8,123.60914001299999,68.1961751148,19.248545,0.8159644264210001,0.826249730212,0.17375026978799998,5.47255,,False,False,False,True
181,181,J131251.98+155523.8,198.216474218,15.9235215749,20.07236,0.898664817253,0.961095879704,0.0389041202955,4.85137189398,,False,False,False,True
182,182,J002623.31-233116.1,6.59705626498,-23.5206612178,20.457563,0.5562915647519999,0.7652023326,0.13988950918600002,5.9760909523800025,,False,False,False,True
183,183,J013224.90-030719.0,23.103768536300002,-3.12178675604,19.823801,0.982581469191,0.9937279576540001,0.00627204234597,4.84025022504,4.83,True,False,False,False
184,184,J013201.69-021602.9,23.007133674400002,-2.26755734359,20.25067,0.757158878704,0.928859529255,0.0485296569961,5.90407233333,5.9,True,False,False,False
185,185,J042200.98-192729.0,65.5041755138,-19.4579743461,19.851876999999998,0.785305416533,0.8938885876739999,0.054548467541,6.089448333330001,6.12,True,False,False,False
186,186,J015513.76+351359.5,28.8073473721,35.2335812285,20.399046,0.812563777049,0.8481367212530001,0.151863278747,5.18754700968,,False,False,False,True
187,187,J152345.70+334759.9,230.940419044,33.799901458600004,20.401869,0.9292605804530001,0.972813404579,0.0271865954206,5.259519,5.33,True,False,False,False
188,188,J112637.93+173458.1,171.658179689,17.582909693599998,19.896748000000002,0.9966666666670001,1.0,0.0,5.09065397596,5.216,True,False,False,False
189,189,J141839.98+314244.0,214.666603386,31.7122086577,19.074535,0.966652278425,0.9866666666670001,0.013333333333299998,4.93901885892,4.85,True,False,False,False
190,190,J141440.50+331946.9,213.66881084599999,33.3296142103,19.687172,0.9447749145819999,0.9832764537090001,0.0167235462913,4.80206390545,4.81,True,False,False,False
191,191,J142516.45+325409.4,216.31803501,32.902658322600004,20.417606,0.775808603377,0.872700885316,0.102591408639,5.860098333330001,5.85,True,False,False,False
192,192,J221144.06-112545.6,332.933627585,-11.4291272266,20.16959,0.9261374043549999,0.965768713666,0.0342312863344,5.00074726418,,False,False,False,True
193,193,J074801.48+705422.5,117.00592098700001,70.9062194694,18.89116,0.900972935251,0.968971561651,0.031028438349099997,4.833540237869999,,False,False,False,True
194,194,J071746.40+712610.1,109.44337830399999,71.4361101705,19.64327,0.982727440335,0.993304648786,0.00669535121394,5.00923567939,,False,False,False,True
195,195,J020142.92-015350.6,30.4287282795,-1.89738681775,19.784239000000003,0.9933333333329999,0.9966666666670001,0.0033333333333300003,4.97620731252,,False,False,False,True
196,196,J133505.27+094715.2,203.77184969,9.7874685909,20.364292000000006,0.953275964239,0.963751699032,0.032914967634700004,5.04618826634,,False,False,False,True
197,197,J150847.55+571501.2,227.19834202299998,57.250350196099994,20.181566,0.974324313138,0.9931953432359999,0.00680465676385,4.8741775597400006,4.88242673874,True,False,False,False
198,198,J020822.01+075058.8,32.0911794661,7.84962856743,20.180126,0.842356381887,0.920623730476,0.0793762695243,5.00064641777,,False,False,False,True
199,199,J001150.03-244400.1,2.95852205152,-24.733389124499997,19.32938,0.9533189450920001,0.9933333333329999,0.00666666666667,5.16169193111,5.41,False,False,True,False
200,200,J001915.38-241756.7,4.81411210039,-24.2992142552,19.767025,0.526585292645,0.56358404728,0.39416053039300003,5.856693333330001,5.68,True,False,False,False
201,201,J000953.97-251916.1,2.47494991368,-25.32104867,20.410479000000002,0.9661386850049999,0.979942630905,0.0200573690945,5.06667562077,,False,False,False,True
202,202,J001437.45+282317.7,3.6560281065599995,28.3883935679,20.037470000000006,0.929470737688,0.986202588778,0.013797411222299999,4.8511403590099995,,False,False,False,True
203,203,J100206.21-131141.6,150.525880147,-13.1949699182,20.440907,0.857442960882,0.9266613376039999,0.07333866239560001,4.884101404669999,,False,False,False,True
204,204,J101939.58+575936.5,154.914589045,57.993510106,20.017623999999998,0.812701161118,0.915035813829,0.08496418617139999,4.92551331503,,False,False,False,True
205,205,J173744.89+582829.5,264.436998018,58.4748982722,19.340782,0.946455228782,0.979185198149,0.0208148018513,4.94473945023,4.9164,True,False,False,False
206,206,J175114.57+595941.4,267.81069725,59.9948625784,18.845573,0.9489136026799999,0.979334085943,0.0206659140566,4.82453126121,4.83,True,False,False,False
207,207,J024306.09-051236.4,40.7754364803,-5.21029346356,20.046232,0.533072182307,0.5871320146,0.40973754990999994,5.610355,,False,False,False,True
208,208,J153359.75-181027.4,233.498978387,-18.1742445698,19.146715,0.9925408333269999,0.996567184609,0.00343281539125,5.0222985,5.06,True,False,False,False
209,209,J065215.87+734932.0,103.066222758,73.8255548676,19.84623,0.8397608832340001,0.8556597397869999,0.14093330832999998,5.04381868169,,False,False,False,True
210,210,J061522.38+752352.3,93.8435787421,75.3979916891,20.08267,0.8665533844650001,0.8765533844650001,0.12065059314000001,5.1679140424800005,,False,False,False,True
211,211,J133412.57+122020.7,203.55231749400002,12.339075611300002,19.626356,0.879179989418,0.893733382148,0.09959995118560001,5.11775164086,5.12,True,False,False,False
212,212,J230541.32+320842.4,346.4222352440001,32.1451675399,20.365654,0.824739449564,0.9476707767110001,0.045662556622,4.90857955518,,False,False,False,True
213,213,J121611.22-213240.0,184.04701183400002,-21.5443535482,20.405918,0.84294260102,0.872515935589,0.127484064411,5.21965134334,,False,False,False,True
214,214,J082933.10+250645.7,127.387922048,25.112670725,19.92568,0.969942630905,0.976369359953,0.023630640046599996,5.2837313128500005,5.35,True,False,False,False
215,215,J152302.90+591634.3,230.762062958,59.2758139671,19.292517,0.9325834357610001,0.952842578597,0.047157421403400006,5.03362268487,5.11,True,False,False,False
216,216,J110228.43-242015.8,165.618036269,-24.3374877523,20.325912,0.846102986234,0.858882241207,0.141117758793,5.237724850299999,,False,False,False,True
217,217,J080143.25+505819.6,120.43026653700001,50.9719005122,20.279469,0.8897154655,0.92626192892,0.0710445949498,5.0695953368,,False,False,False,True
218,218,J081054.32+510540.1,122.726362507,51.0944390759,19.776676000000002,0.823448689311,0.93367609177,0.0536084610757,5.83045404762,5.82,True,False,False,False
219,219,J105936.70+411337.1,164.902907336,41.226948674,19.50164,0.989987882746,1.0,0.0,4.86061792516,4.77,True,False,False,False
220,220,J123141.01-184150.0,187.920898413,-18.697176362,18.993448,0.819111190517,0.9475286187819999,0.050166009143000005,4.83419031862,4.79,True,False,False,False
221,221,J095707.66+061059.5,149.281982044,6.18321285843,19.080574,0.9866666666670001,1.0,0.0,5.051436949,5.14,True,False,False,False
222,222,J154841.74+352142.2,237.174012541,35.3616885392,19.683722,0.889609584994,0.966202588778,0.030464077889,4.92308768128,4.938,True,False,False,False
223,223,J094108.39+594726.3,145.28483562899999,59.7904905935,19.436556,0.924550413562,0.9917003153210001,0.00829968467911,4.84212879246,4.8610000000000015,True,False,False,False
224,224,J095151.20+594555.1,147.963279533,59.76560587350001,20.055017000000007,0.9866666666670001,0.9966666666670001,0.0,4.86367813688,4.87,True,False,False,False
225,225,J165354.60+405402.1,253.47757797,40.9006042756,18.765594,0.935563050439,0.981946415826,0.0167235462913,4.9537012,4.96,True,False,False,False
226,226,J023137.64-072854.4,37.906868631100004,-7.481798156439999,19.488081,0.9856495546610001,0.996623824183,0.00337617581666,5.07067274762,5.422999999999999,True,False,False,False
227,227,J123919.98+345130.4,189.83328180900003,34.858548417,20.056007,0.8981753750120001,0.942880084596,0.0544264392732,4.92541330057,,False,False,False,True
228,228,J220106.61+030207.6,330.277629987,3.0354580737,19.166155,0.9766666666670001,0.9933333333329999,0.00666666666667,4.96148487557,5.06,True,False,False,False
229,229,J125632.12+594829.6,194.133501465,59.808181231899994,19.96071,0.43503168219599997,0.44076901765,0.488890413843,5.606796666669999,,False,False,False,True
230,230,J203355.93-273854.7,308.482991127,-27.648531268899998,19.78869,0.858590935148,0.9093283462880001,0.0873383203785,5.8461747619,5.8,True,False,False,False
231,231,J144853.27+190206.2,222.22204525,19.034936073599997,20.217081,0.870394577834,0.9295335090889999,0.0604664909112,4.93714931945,4.865,True,False,False,False
232,232,J022340.12-243338.5,35.916907203600005,-24.5603990369,18.607029999999998,0.902901260187,0.9452202655799999,0.0391205002949,5.05608311035,,False,False,False,True
233,233,J160253.96+422825.0,240.724914993,42.4735714538,20.147099,0.9523351132760001,0.968233969828,0.024143985931000003,6.05888380952,6.07,True,False,False,False
234,234,J165516.04+190055.2,253.81693879099998,19.015565274700002,20.199562,0.911881157174,0.955808499765,0.0441915002355,4.94373189269,,False,False,False,True
235,235,J094135.48-061547.0,145.397849711,-6.26308771005,19.387632,0.8759065389849999,0.900940322807,0.09350507647299999,4.95163738589,5.05,False,False,True,False
236,236,J105904.60+454822.9,164.769127512,45.8063643747,20.048126,0.932293806411,0.9799529072859999,0.02,4.88971912948,4.893,True,False,False,False
237,237,J212019.43-241718.0,320.080850065,-24.2882920308,20.140764,0.859817246662,0.9,0.08349111764560001,5.096248442169999,,False,False,False,True
238,238,J224049.01-183944.2,340.20405039400003,-18.6622048649,20.190397,0.636533184988,0.763674908497,0.21386677133200002,5.997022833330001,6.0,True,False,False,False
239,239,J012541.09-255256.0,21.421359125,-25.8823114144,19.654161,0.605444782308,0.754117635933,0.188456108514,5.828344,5.79,True,False,False,False
240,240,J012653.66-254047.1,21.7236285804,-25.679743370100002,20.102226,0.8318997562279999,0.919752191003,0.0467457853006,5.800116666669999,,False,False,False,True
241,241,J012947.32-295235.1,22.4470327793,-29.876298241199997,19.638096,0.930295895019,0.986151681082,0.013848318917900001,4.819043289280001,4.83,False,False,True,False
242,242,J012747.87-271529.2,21.949539706,-27.258369591199997,19.737410999999998,0.806040863377,0.806387372351,0.193612627649,5.50630806467,,False,False,False,True
243,243,J092929.68+132656.7,142.373390765,13.448713861199998,19.878593,0.806297891265,0.822536266189,0.177463733811,5.434984333330001,,False,False,False,True
244,244,J114138.30-201556.1,175.40914691900002,-20.2654575386,20.245926,0.744016065552,0.7552375876880001,0.18445955683600002,5.77747833333,5.69,True,False,False,False
245,245,J115514.03-191657.9,178.808381614,-19.2822343523,19.98862,0.9030084892929999,0.9165245759639999,0.08347542403630001,5.12446015199,,False,False,False,True
246,246,J104325.53+404849.4,160.856509119,40.8137293713,19.255395999999998,0.986654549412,1.0,0.0,4.899830242069999,4.9060000000000015,True,False,False,False
247,247,J094243.09-254025.3,145.680000053,-25.6735151167,20.190770999999998,0.8832415259980001,0.898247804955,0.101752195045,5.19194519905,,False,False,False,True
248,248,J074154.71+252029.5,115.477984131,25.341544734699998,18.354843,0.8652065401379999,0.9642757345020001,0.0266648608227,5.17568400639,5.194,True,False,False,False
249,249,J005426.05-094827.8,13.6086867635,-9.80748472158,19.926638,0.8294555867419999,0.833135429049,0.163531237618,5.568297,,False,False,False,True
250,250,J104845.04+463718.2,162.18777035,46.6217929712,20.084448000000002,0.815601519623,0.8223253698049999,0.133637101204,6.19399047619,6.23,True,False,False,False
251,251,J105005.18+462736.2,162.52137463100001,46.459863255200005,19.868154999999998,0.895387017313,0.965497905777,0.031168760889599998,4.87114627626,4.843999999999999,True,False,False,False
252,252,J105405.28+463730.3,163.522116964,46.6250891289,19.867207,0.879879508117,0.888075761777,0.111924238223,5.26835844839,5.47,True,False,False,False
253,253,J085430.38+205650.6,133.626526769,20.9474590664,19.670525,0.98,0.9847194884630001,0.006824450978970001,5.15501097703,5.171,True,False,False,False
254,254,J220008.66+001744.6,330.03611357799997,0.295803632771,19.267853,0.9405155179260001,0.993304648786,0.00669535121394,4.83384955846,4.77,True,False,False,False
255,255,J135826.88+055040.6,209.611721048,5.844551288759999,20.022665,0.8295961219310001,0.851862846444,0.144908453628,5.27680102501,,False,False,False,True
256,256,J140404.66+031403.3,211.019376661,3.23441266239,19.313828,0.993150579996,1.0,0.0,4.91200372231,4.9,True,False,False,False
257,257,J164053.37+684624.3,250.222462505,68.77340225,19.698847,0.96995205386,0.9930309642149999,0.00363570245156,5.11802731424,,False,False,False,True
258,258,J165641.84+693358.1,254.175642634,69.56601488449999,19.71122,0.966628365434,0.969900493584,0.0300995064161,5.165869907519999,,False,False,False,True
259,259,J163443.87+673428.7,248.683016452,67.5747055593,19.329317,0.818550350812,0.9338480026200001,0.0661519973803,4.85188305192,,False,False,False,True
260,260,J140319.12+090250.7,210.82971535299998,9.04750212921,20.348904,0.935890713674,0.9559051019149999,0.0268286691667,5.887072095240001,5.86,True,False,False,False
261,261,J162315.27+470559.9,245.813636545,47.0999570799,19.08566,0.966594909331,0.97105291486,0.025613751806200003,5.1443423595999995,5.13,True,False,False,False
262,262,J162623.37+484136.7,246.59742913,48.6934549033,18.678539999999998,0.932775386474,0.996405943175,0.000260723491775,4.82372787494,4.843,True,False,False,False
263,263,J003125.89+071037.1,7.8578139240499985,7.17692601575,20.21134,0.8961960540999999,0.9753324397390001,0.0246675602614,5.20384500606,5.33,True,False,False,False
264,264,J092847.02-022656.6,142.19601356799998,-2.44915197003,20.057385999999997,0.831782393929,0.881517849601,0.11514881706499999,5.05445945584,,False,False,False,True
265,265,J090630.77+693030.6,136.628104339,69.50857046510001,19.883904,0.8632261552299999,0.869900031578,0.130099968422,5.463113333330001,5.47,True,False,False,False
266,266,J135249.81-031353.9,208.207560898,-3.23175007584,19.556967,0.95,0.975759163294,0.0209075033728,4.931536298999999,4.7477,True,False,False,False
267,267,J165902.12+270935.0,254.758815455,27.1597511348,18.904842000000002,0.95,0.961665735943,0.036959891345300006,5.1721818417000005,5.312,True,False,False,False
268,268,J183435.04+395346.3,278.645876166,39.8959127862,20.034945999999998,0.862985677007,0.8835037184810001,0.116496281519,5.21604607035,,False,False,False,True
269,269,J131546.18+694215.0,198.94223521700002,69.7042912382,19.861498,0.913065807004,0.936403040683,0.0635969593172,5.08940998571,,False,False,False,True
270,270,J164417.01+161205.3,251.070938742,16.2016495939,20.13474,0.956637982119,0.9793790729709999,0.0206209270288,4.948620329140001,,False,False,False,True
271,271,J002613.03-153807.1,6.55452780388,-15.6350661223,20.025982,0.8928735421580001,0.904990307346,0.0885521796645,5.29617068167,,False,False,False,True
272,272,J002815.03-175320.9,7.062690791939999,-17.8892203723,20.338274,0.8616853911329999,0.96161031485,0.0383896851496,5.106987971590001,,False,False,False,True
273,273,J003525.26+004002.7,8.85539029638,0.667435937403,19.744406,0.9134577923980001,0.994362506816,0.00563749318419,4.84970771374,4.7551,True,False,False,False
274,274,J134704.45-161528.1,206.76847947,-16.2578923797,20.398977,0.9017313032619999,0.9724353803319999,0.027564619667799998,4.99798600562,,False,False,False,True
275,275,J152330.66+293539.1,230.877738403,29.5943535037,20.198616,0.8296125406470001,0.84294587398,0.11416862215500001,5.718125,5.7,False,True,True,False
276,276,J085617.09+465959.9,134.07139458,47.000005801499995,20.464237,0.822418859604,0.846098701911,0.153901298089,5.2862171077800015,,False,False,False,True
277,277,J031653.00+040551.5,49.220888891499996,4.09798463885,20.14769,0.968099870141,0.989334085943,0.0106659140566,4.8284560519,,False,False,False,True
278,278,J172345.99+710124.5,260.941530231,71.0234158972,19.835499,0.925981537023,0.9497105919609999,0.050289408039,4.9785153306,,False,False,False,True
279,279,J233853.32-183149.5,354.72209184,-18.53028635,20.359185999999998,0.796152976848,0.8195908304530001,0.11406507293,5.6635733333300005,,False,False,False,True
280,280,J235923.11-130503.7,359.846428788,-13.0843952901,19.313616,0.8995296256209999,0.9164815960789999,0.0835184039213,5.43529366667,,False,False,False,True
281,281,J015533.26+041506.5,28.888652901100002,4.2518655864199975,19.616747,0.8233874092290001,0.904904947831,0.09509505216900001,5.06606344773,5.37,True,False,False,False
282,282,J235700.43+054848.7,359.251541412,5.81387327795,19.8983,0.8165104340009999,0.8265104340009999,0.173489565999,5.096007902819999,,False,False,False,True
283,283,J124515.44+382248.1,191.314426581,38.379859071999995,19.608229,0.9329581398119999,0.966405943175,0.0277695928723,4.93416529349,4.94,True,False,False,False
284,284,J155700.14+101842.3,239.250695741,10.3116022851,19.70813,0.863929439346,0.96461485026,0.0325554222487,4.85985477825,4.829,True,False,False,False
285,285,J121819.06-294013.9,184.57931091,-29.670203077300002,20.091898,0.50234715346,0.578396466205,0.384952019064,5.698296666669999,,False,False,False,True
286,286,J014905.65-183635.4,27.273548412100002,-18.6098903345,20.074920000000002,0.902908644824,0.925813686415,0.07418631358519999,5.0124261090800015,,False,False,False,True
287,287,J095712.19+101617.6,149.300845815,10.2718095177,20.407507,0.936637982119,0.9573040533220001,0.04269594667769999,5.1185580278,5.14,True,False,False,False
288,288,J115424.72+134146.3,178.603090711,13.696019959800001,20.15736,0.844165235335,0.9436437870000001,0.0530228796669,4.9897269812800005,5.005,True,False,False,False
289,289,J225246.44+142525.9,343.19350909400004,14.4238449305,19.573738,0.895418187215,0.952096674184,0.04790332581640002,4.94514655743,4.805,True,False,False,False
290,290,J142728.57-230014.2,216.868827816,-23.004122075100003,19.59662,0.47132559307300004,0.735559679428,0.224950953275,5.7870416666699995,,False,False,False,True
291,291,J085428.45-112804.3,133.618234438,-11.4678720944,19.989397,0.892979928699,0.899829348704,0.100170651296,5.2203666503,,False,False,False,True
292,292,J085742.19-125338.0,134.425322025,-12.894111107899999,20.143079999999998,0.892894364527,0.9082511902339999,0.09174880976569999,5.29496184231,,False,False,False,True
293,293,J085936.04-120344.7,134.90034644899998,-12.062792161700001,20.168459,0.836324887026,0.84949985299,0.15050014701,5.20783373599,,False,False,False,True
294,294,J115040.78+071326.5,177.67017527099998,7.2236554254100005,20.031816,0.925612735494,0.983318929083,0.016681070917200003,4.82554125089,,False,False,False,True
295,295,J162331.83+311200.5,245.882544469,31.2001397454,20.096595999999998,0.9733046805299999,0.98,0.013333333333299998,6.097886666669999,6.22,True,False,False,False
296,296,J102443.12-033430.6,156.179505864,-3.57505978459,19.841494,0.892986824359,0.8933333333329999,0.103870644272,5.19161367667,,False,False,False,True
297,297,J103137.69-023935.8,157.907016994,-2.65990823871,20.310637,0.942070630703,0.96529814903,0.0235391007527,5.8878275,5.88,True,False,False,False
298,298,J073652.23+381929.2,114.217870533,38.3243430708,20.250376,0.8463535715739999,0.86302023824,0.13697976175999999,5.20482020266,,False,False,False,True
299,299,J105500.87-212043.2,163.753813686,-21.3452863727,20.101408,0.8360576746330001,0.843078059954,0.15379150455600002,5.51236833333,,False,False,False,True
300,300,J182756.50+705659.6,276.98532094,70.9499149973,19.687881,0.9756923971439999,0.9933333333329999,0.0033333333333300003,5.02734211331,,False,False,False,True
301,301,J000851.41+361613.5,2.2142786226499998,36.2704523608,19.480932,0.986038906118,1.0,0.0,5.063340388219999,5.17,True,False,False,False
302,302,J125051.89+313022.9,192.716339488,31.5060652242,19.914305,0.9532661295479999,0.9764202234720001,0.020246443194999998,6.03833866667,6.13,True,False,False,False
303,303,J124942.11+334954.0,192.425541032,33.8316236439,19.026226,0.976024517877,0.9966666666670001,0.0033333333333300003,4.87804828321,4.897,True,False,False,False
304,304,J114542.65-052329.6,176.42782349400002,-5.39157942924,20.28371,0.943093242645,0.9726387347290001,0.0273612652705,5.0184864116900005,,False,False,False,True
305,305,J103102.60+565351.4,157.761328443,56.897623573100006,20.175453,0.9090104694650001,0.9747307599189999,0.025269240081000004,4.8909912670399995,,False,False,False,True
306,306,J105036.43+580424.7,162.651964371,58.073513849099996,20.008924,0.9033333333329999,0.9133333333329999,0.0801046334055,5.0736313879,5.155,True,False,False,False
307,307,J013148.32-194755.2,22.9512938463,-19.7988010897,20.185045000000002,0.4163436943410001,0.44367035692,0.457228953544,5.64283833333,,False,False,True,False
308,308,J112737.50-253017.6,171.905833716,-25.504909912600002,20.456583,0.9319981505859999,0.9766522624160001,0.0233477375839,5.02459323833,,False,False,False,True
309,309,J081053.63+745448.9,122.723636431,74.9136313684,20.273664,0.9399713154530001,0.957020721699,0.0396459449678,5.11616934314,,False,False,False,True
310,310,J075113.19+755620.7,117.804942396,75.9392632001,20.07791,0.805603172832,0.812897600048,0.187102399952,5.42383587429,,False,False,False,True
311,311,J073443.80+771512.9,113.68254896299999,77.2535173942,20.259148,0.946136533705,0.959816376012,0.036850290654300004,5.0268357771,,False,False,False,True
312,312,J221643.99+001347.5,334.183392152,0.23004265445799998,20.285543,0.868954446602,0.9417447983949999,0.058255201605500004,5.01647224018,5.01,True,False,False,False
313,313,J000425.84-211054.2,1.10781015846,-21.181680740999997,19.696507999999998,0.917701625153,0.976380217451,0.023619782549400004,5.006809260990001,5.095,False,False,True,False
314,314,J113308.73+160357.4,173.28659751400002,16.065507779100002,19.928984,0.8284963571770001,0.872426479798,0.120906853535,5.599404761900001,5.61,True,False,False,False
315,315,J011546.22-025312.1,18.9427966221,-2.88673464397,19.826763,0.871217922067,0.962582821622,0.0374171783778,4.89386044981,5.07,True,False,False,False
316,316,J133120.17+085625.3,202.83422651400002,8.94084802487,20.11438,0.439738848974,0.464745127931,0.515562403318,5.61584,,False,False,False,True
317,317,J134105.85+745108.3,205.273056111,74.8522267056,20.486584,0.8052909902330001,0.8667446842759999,0.133255315724,5.1190872048800005,,False,False,False,True
318,318,J140531.13+735243.8,211.379791097,73.87881820140001,19.817617000000002,0.608923591804,0.615032945035,0.325258995512,6.085668333330001,,False,True,False,True
319,319,J114931.25+053734.1,177.379936513,5.62623029469,19.255663000000002,0.869789483539,0.903969840599,0.0960301594014,5.15120383333,,False,False,False,True
320,320,J140548.02-253859.6,211.450593289,-25.649713251399998,19.855311999999998,0.809814944453,0.8131482777860001,0.186851722214,5.3773615669599995,,False,False,False,True
321,321,J155319.11+325957.5,238.329644247,32.999268049099996,20.170425,0.975459554755,0.9966666666670001,0.0033333333333300003,4.813663384180001,4.785,True,False,False,False
322,322,J112844.11+395336.2,172.18385126799996,39.8933897695,19.994754999999998,0.9282752507709999,0.983162204989,0.0168377950105,4.804723950990001,4.71,True,False,False,False
323,323,J014837.66+060020.3,27.1568183356,6.00554730936,19.547922,0.60561529309,0.7398571691240001,0.18282831788400009,5.903045,5.922999999999999,True,False,False,False
324,324,J122546.48+303345.6,186.44367958799998,30.562674009200002,19.839810999999997,0.979985595749,0.999985595749,1.44042505477e-05,4.86973121843,4.87,True,False,False,False
325,325,J155937.77+155604.7,239.90743470099997,15.9347618578,20.38145,0.821380202341,0.8956374754530001,0.10108234212000004,5.120743668809999,,False,False,False,True
326,326,J065630.21+785748.2,104.124658967,78.9633247493,20.170673,0.8764768373270001,0.886476837327,0.113523162673,5.3734117572,,False,False,False,True
327,327,J235111.21-160511.9,357.797272612,-16.0867168387,20.132925,0.8528448576100001,0.872757491472,0.1240138086,5.27869511585,,False,False,False,True
328,328,J131440.42+543237.5,198.668335805,54.5437122688,19.893852,0.849673946287,0.859856699624,0.133581267115,5.52415666667,5.51,True,False,False,False
329,329,J210351.63-062743.2,315.96497858099997,-6.46214472977,20.486107,0.828981017668,0.8807262718529999,0.119273728147,5.36536034834,,False,False,False,True
330,330,J000503.75+214506.3,1.26560826827,21.7517115509,19.858969000000002,0.973333333333,0.9864346277220001,0.0135653722778,5.13925198398,,False,False,False,True
331,331,J140650.80+775743.6,211.71193932,77.9621676437,19.721363,0.953304648786,0.9899713154530001,0.010028684547299998,4.97602763834,,False,False,False,True
332,332,J013425.74+311025.7,23.6074616039,31.173317041199997,20.112305,0.839610310293,0.906652262416,0.0900144042505,5.02723176332,,False,False,False,True
333,333,J153422.71+571140.6,233.59480314099997,57.1945946589,20.05743,0.851438390988,0.940182511041,0.0567382409502,4.8101783740499995,4.82,True,False,False,False
334,334,J103027.08+052454.6,157.612898549,5.41529889219,20.224094,0.923047011084,0.951422578418,0.0219290788432,6.071808333330001,6.28,True,False,False,False
335,335,J102833.43+074619.1,157.139429225,7.771911870089999,20.032948,0.98,0.993101294389,0.006898705611170001,5.07262259011,5.15,True,False,False,False
336,336,J103017.62+075204.5,157.573504634,7.867977024400001,19.900217,0.802446784237,0.832310132492,0.167689867508,5.427967166669999,,False,False,False,True
337,337,J114013.53-210036.4,175.056542698,-21.0105918733,19.712912,0.9132596273420001,0.91993350369,0.0800664963105,5.19129204311,,False,False,False,True
338,338,J141327.10-223342.7,213.36298483099998,-22.5617410028,19.669846,0.974466424765,0.9818099276090001,0.00337163456642,5.90949761905,5.88,True,False,False,False
339,339,J081548.72+542424.1,123.953070022,54.4067436182,20.01999,0.46308983199299997,0.47565535521200003,0.4386738629950001,5.7030041666699995,,False,False,False,True
340,340,J233915.14-122221.5,354.813142874,-12.3725836984,20.178171,0.459617868587,0.732836179726,0.180776364312,5.7560199999999995,,False,False,False,True
341,341,J101541.75-073446.1,153.924145446,-7.579583878360001,19.673876,0.454908518748,0.481635487618,0.48370380048600004,5.617205,,False,False,False,True
342,342,J102332.10+633507.4,155.883698176,63.585576510299994,19.46781,0.94799641676,0.99105340433,0.008946595669660001,4.86449740613,4.876,True,False,False,False
343,343,J233048.77+292301.0,352.703325045,29.383619177800004,19.695856,0.8596369119339999,0.972350967281,0.0276490327193,4.84182127057,4.79,True,False,False,False
344,344,J232939.29+300351.0,352.413754321,30.064107194600002,19.185454999999997,0.9287985109710001,0.979566124888,0.0204338751121,4.94048544959,5.24,True,False,False,False
345,345,J015306.53+410455.8,28.277272713000002,41.0820702905,19.942398,0.844441235888,0.9127505704269999,0.0839160962401,4.84960894424,,False,False,False,True
346,346,J001040.04+115822.5,2.66682404232,11.9731665651,20.25176,0.803326123653,0.826589393726,0.17341060627399998,5.21813768588,,False,False,False,True
347,347,J015905.76+125317.5,29.773903058000002,12.8882134324,20.273579,0.9090257304770001,0.962056374197,0.0379436258035,5.00030551615,,False,False,False,True
348,348,J205637.00-253153.9,314.154129034,-25.5311725177,20.475839999999998,0.935321867234,0.969542103952,0.0304578960484,5.03279900171,,False,False,False,True
349,349,J121311.81-124603.3,183.2992001,-12.7676320482,19.543362,0.768928562195,0.780928247554,0.209295720858,5.859235666669999,5.86,True,False,False,False
350,350,J011416.48-255519.4,18.568574250799998,-25.9223634004,19.601809,0.9432662373720001,0.9432662373720001,0.0567337626284,5.23381613691,,False,False,False,True
351,351,J145927.72+810226.3,224.86524530000003,81.0406156077,20.070864,0.872881356975,0.920899284615,0.0791007153852,4.89200197379,,False,False,False,True
352,352,J030636.90-122242.3,46.6538227648,-12.3784542855,19.572613,0.982986824359,1.0,0.0,5.02529033731,,False,False,False,True
353,353,J140808.68-161201.3,212.036054253,-16.2002824273,19.641287,0.805974367067,0.812987542708,0.18701245729200008,5.4939251666699995,,False,False,False,True
354,354,J233548.40+053101.0,353.95158199300005,5.5170395154400005,19.913187,0.81956041777,0.857843534773,0.142156465227,5.24083400958,,False,False,False,True
355,355,J154552.10+602824.2,236.46701237599999,60.473305226,18.84311,0.911616950293,0.946554650422,0.049156638670300006,5.82806916667,5.78,True,False,False,False
356,356,J145252.42+163357.6,223.21892342900003,16.5659176096,20.050829,0.805769268926,0.851414502613,0.145356684324,5.240614647809999,,False,False,False,True
357,357,J161537.08+375833.8,243.904608609,37.9761281559,20.374751999999997,0.818455387676,0.935010471775,0.0649895282247,4.96690605111,,False,False,False,True
358,358,J023848.95-242150.4,39.7039799373,-24.3641355702,20.39665,0.8647816589849999,0.918781374304,0.0812186256958,5.047629468719999,,False,False,False,True
359,359,J095914.44-032601.7,149.81014752299998,-3.4338521229400003,19.396622,0.9,0.916666666667,0.08333333333330001,5.14849535932,,False,False,False,True
360,360,J001912.09+043550.8,4.8005611122000005,4.59760135683,20.393507,0.9585852795569999,0.989537440341,0.0104625596594,5.0535999635,,False,False,False,True
361,361,J184520.67+534547.1,281.336150727,53.7631252203,20.250488,0.7509628165090001,0.862815944129,0.0353940261446,6.1007683333300005,,False,False,False,True
